id,name,edible_conversion_factor,energy_kj,energy_kcal,water_g,protein_g,fat_g,carbs_available_g,fiber_g,ash_g,calcium_mg,iron_mg,magnesium_mg,potassium_mg,sodium_mg,zinc_mg,selenium_mcg,retinol_mcg,beta_carotene_eq_mcg,thiamin_mg,riboflavin_mg,niacin_mg,food_folate_mcg,vit_b12_mcg,vit_c_mg,cholesterol_mg,food_group
13032,"Tomato, paste, with added salt",1,329.0,78.0,76.2,3.2,0.3,13.6,4.1,3,30,1.7,43,911,630,0.57,4,0,1350,0.13,0.13,2.8,17,0,15,0.0,CONDIMENTS AND SPICES
13033,"Tomato, soup, condensed, canned",1,227.0,54.0,84,1,0.3,10.8,1.9,2.3,10,0.4,13,290,545,0.3,0.5,0,130,0.3,0,1.3,3,0,4,0.0,CONDIMENTS AND SPICES
13034,"Turmeric, dried, ground",1,1260.0,300.0,13.7,6.3,[3.1],51.7,20,5.2,500,39,225,1250,25,3.6,4.3,0,965,0.26,0.23,3.4,85,0,30,0.0,CONDIMENTS AND SPICES
13035,"Yeast, dry powder",1,1460.0,347.0,7.9,35.7,4.9,30.5,19.3,6.6,120,3.4,230,2000,50,8,1,0,0,2.8,4,8.5,4000,0,0,0.0,CONDIMENTS AND SPICES
14,INSECTS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,UNKNOWN
14001,"Grasshopper, Brown, Fresh, Raw",1,708.0,170.0,71.9,[12.8],[12.8],0.3,1.41,0.7,7,3.7,10,75,66,3.57,-,174,tr,-,1.04,0.2,1,-,3.2,0.0,UNKNOWN
14002,"Grasshopper, Green, Fresh, Raw",1,872.0,210.0,66.3,[14.5],[16.3],0.7,1.3,0.9,9,5.6,11,125,121,5.81,-,94,tr,-,0.93,3.6,1,-,[0.6],0.0,UNKNOWN
14003,"Termite, Dry, Raw",1,2310.0,557.0,7,35,[43.6],3.4,5.5,5.4,91,35.2,5,388,1969,0.09,4,100,tr,0.08,3.56,3.9,0,-,[0.3],0.0,UNKNOWN
14004,"Termite, Fresh, Raw",1,1530.0,367.0,36.8,30.9,27,0,2.7,3.8,1460,8.3,15,200,4,-,-,224,tr,-,4.18,2.8,0,-,[0.7],0.0,UNKNOWN
15,Mixed dishes,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,UNKNOWN
15001,Maize Porridge,0,221.0,52.0,87.5,1.5,1.1,8.5,1.1,0.3,25,0.3,12,50,10,0.33,2,7,3,0.02,0.05,0.2,7,0.09,0,2.0,UNKNOWN
15002,"Sorghum, Finger Millet and Maize Porridge",0,174.0,41.0,89.8,1.3,0.9,6.3,1.3,0.4,33,0.5,14,57,10,0.27,2,7,3,0.02,0.05,0.3,5,0.09,0,2.0,UNKNOWN
15003,Kaimati (Fried Dumplings),0,1795.0,429.0,18.8,4.6,21.8,52.8,1.6,0.4,17,2.1,16,81,4,0.45,0,30,1,0.33,0.25,2,76,0.25,0,0.0,UNKNOWN
15004,Mahamri (Swahili Doughnuts),0,1728.0,413.0,22.8,6,22.1,46.6,2.1,0.4,20,2.8,19,101,4,0.56,0,41,1,0.43,0.3,2.7,60,0.34,0.1,0.0,UNKNOWN
15005,Whole Maize Flour Ugali,0,596.0,141.0,64.5,3.3,1.8,26,3.8,0.5,12,1.1,31,93,7,0.77,4,0,0,0.08,0.04,0.8,20,0,0,0.0,UNKNOWN
15006,“Brown” Maize and Finger Millet Flour Ugali,0,562.0,133.0,64,3.1,1.3,24,6.6,1,79,2.9,48,158,6,0.73,5,0,0,0.07,0.02,1.2,24,0,0,0.0,UNKNOWN
15007,"Maize, Red Sorghum and Finger Millet Ugali",0,543.0,129.0,66.2,3.1,1.4,23.3,5.3,0.8,39,1.9,44,131,6,0.72,5,0,0,0.07,0.03,1,20,0,0,0.0,UNKNOWN
15008,Cassava and Red Sorghum Ugali,0,489.0,116.0,69.6,2.1,0.8,23.4,3.4,0.7,24,0.9,38,163,9,0.5,5,0,3,0.05,0.04,0.7,14,0,0.5,0.0,UNKNOWN
15009,Refined Maize Flour Ugali,0,626.0,148.0,62.8,3.4,1.9,27.3,4,0.6,12,1.1,33,97,8,0.81,4,0,0,0.09,0.04,0.8,21,0,0,0.0,UNKNOWN
15010,"Red Sorghum, Maize flour & Finger Millet Ugali",0,634.0,150.0,61,1.9,0.7,32.1,3.6,0.7,26,1.3,33,92,5,0.44,5,0,1,0.04,0.02,0.7,11,0,0,0.0,UNKNOWN
15011,Cassava Ugali,0,788.0,186.0,51.6,1.1,0.3,43.7,2.2,1.3,79,0.8,26,326,20,0.41,1,0,7,0.03,0.05,0.6,18,0,1.8,0.0,UNKNOWN
15012,"Cassava, Millet & Sorghum Porridge",0,194.0,46.0,87.9,0.5,0.1,10.2,1,0.3,18,0.4,10,47,6,0.12,1,0,1,0.01,0.01,0.2,4,0,0.1,0.0,UNKNOWN
15013,Cassava Porridge (Uji wa Muhogo),0,121.0,28.0,92.6,0.1,0,6.8,0.3,0.2,12,0.1,4,39,5,0.05,0,0,1,0,0.01,0.1,2,0,0.2,0.0,UNKNOWN
15014,Finger Millet Porridge (Uji wa Wimbi),0,168.0,40.0,88.8,0.7,0.2,7.8,2.1,0.4,35,1.1,16,52,4,0.16,2,0,0,0.01,0,0.4,6,0,0,0.0,UNKNOWN
15015,Bulrush Millet Porridge (Uji wa Mawele),0,350.0,83.0,79.2,2,1,15.7,1.6,0.6,9,6,17,55,5,0.77,7,0,0,0.04,0.03,0.3,21,0,0.4,0.0,UNKNOWN
15016,Rice Flour Porridge (Uji wa Mchele),0,235.0,56.0,87.5,0.6,1.3,10.2,0.2,0.1,4,0.1,5,26,5,0.11,1,0,0,0.01,0,0.2,1,0,0.1,0.0,UNKNOWN
15017,“Omena” (Silver Sardine Stew),0,747.0,180.0,68.5,8.8,13.3,6,0.7,2.7,378,1,20,188,449,2.26,4,44,94,0.04,0.18,1.6,12,5.61,6.4,123.0,UNKNOWN
15018,“Busara” (Whole Maize and Finger Millet Porridge),0,170.0,40.0,88.6,1,0.3,7.3,2.5,0.4,60,1.9,20,41,4,0.22,2,0,0,0.02,0.01,0.5,8,0,0,0.0,UNKNOWN
15019,White Chapati,0,1774.0,424.0,18.4,7.8,21.1,49.6,2.5,0.7,25,3.9,22,90,100,0.61,0,58,1,0.56,0.36,3.6,20,0.48,0,0.0,UNKNOWN
15020,Brown Chapati,0,1723.0,413.0,20.5,7.3,22.9,40.9,7.2,1.2,23,2.4,76,213,120,1.5,25,1,1,0.29,0.08,2,0,0,0,0.0,UNKNOWN
15021,Hard boiled eggs,0,569.0,136.0,75.4,12.9,8.3,2.5,0,0.9,52,1.7,13,122,150,1.09,22,180,0,0.09,0.42,0,68,1.38,0,426.0,UNKNOWN
15022,Fried Egg,0,926.0,223.0,64.2,13.1,17.9,2.5,0,2.4,56,1.8,14,132,717,1.16,23,192,0,0.11,0.5,0,60,1.66,0,431.0,UNKNOWN
15023,Omelette,0,502.0,121.0,77.6,6.6,7.8,5.3,1.5,1.2,36,1.5,17,169,189,0.75,10,81,165,0.08,0.25,0.4,38,0.7,13.4,182.0,UNKNOWN
15024,Spanish Omelette,0,667.0,161.0,74,7.5,12.9,3.2,0.8,1.6,35,1.3,13,135,409,0.75,12,102,102,0.08,0.28,0.2,40,0.88,20.3,228.0,UNKNOWN
15025,Meat Samosa,0,1854.0,443.0,13.9,18.8,22.2,40.5,3.1,1.6,51,11.5,37,302,175,2.99,13,48,223,0.47,0.42,5.1,32,1.19,7.4,40.0,UNKNOWN
15026,Vegetable Samosa,0,1361.0,325.0,30.2,8.5,13.1,40.2,6.2,1.7,55,3.8,35,333,243,1.76,1,39,1185,0.46,0.31,3.2,52,0.33,23.7,0.0,UNKNOWN
15027,Pancakes,0,1136.0,270.0,41.5,8.3,8.5,39.2,1.7,0.8,77,2.9,22,138,37,0.83,4,76,8,0.4,0.4,2.5,24,0.77,0,54.0,UNKNOWN
15028,Egg Toast,0,1175.0,280.0,40.3,12.5,10.7,32.4,1.9,2.1,56,2.1,25,152,587,1.2,20,106,0,0.14,0.29,2.2,47,1,0,249.0,UNKNOWN
15029,Drop Scones,0,1870.0,449.0,23.5,7.1,29.8,37.4,1.4,0.9,61,2.4,18,112,116,0.69,4,86,21,0.33,0.33,2,21,0.66,0,59.0,UNKNOWN
15030,“Terere” (Amaranth),0,342.0,83.0,80.6,3,5.3,2.9,5.5,2.7,192,4.9,87,442,161,0.75,14,0,2510,0.03,0.16,0.6,37,0,49.3,0.0,UNKNOWN
15031,Sukumawiki,0,225.0,54.0,87,2.5,3.2,2.1,3.8,1.5,291,2.3,33,198,123,0.42,0,0,1460,0.08,0.1,0.8,35,0,82.1,0.0,UNKNOWN
15032,Stir-fried Cabbage,0,411.0,100.0,82.7,1.2,8.6,3.1,2.4,1.9,48,0.6,11,305,510,0.24,1,0,1,0.04,0.04,0.4,11,0,38.6,0.0,UNKNOWN
15033,Jute Mallow (Mrenda) & Pumpkin Leaves,0,249.0,59.0,85.3,3.4,2.3,5.4,2,1.6,141,1.8,26,197,180,0.62,2,24,580,0.03,0.22,0.3,21,0.31,9.19,9.0,UNKNOWN
15034,Pumpkin Leaves,0,410.0,99.0,80.8,3.2,6.7,5.5,1.5,2.3,166,2,51,236,332,0.67,2,16,548,0.03,0.16,0.6,17,0.24,10.7,6.0,UNKNOWN
15035,"Saget, Terere & Managu (Spider plant, Amaranth & African Nightshade)",0,251.0,60.0,83,4.3,1.9,4.5,3.8,2.5,184,3.3,39,244,174,0.7,8,19,1350,0.02,0.22,0.4,80,0.25,16.1,7.0,UNKNOWN
15036,Pilau,0,895.0,213.0,56.3,6.9,9.4,24.8,1.1,1.5,19,1.3,20,285,349,1.24,3,2,39,0.04,0.1,1.5,12,0.4,5.9,12.0,UNKNOWN
15037,Mseto wa Ndengu,0,433.0,103.0,74.5,3.7,1.3,18.4,1.5,0.6,19,0.8,23,101,59,0.48,2,0,9,0.04,0.04,0.3,30,0,0.3,0.0,UNKNOWN
15038,Mseto wa Maharagwe,0,807.0,193.0,58.2,5,7.9,23.5,3.8,1.7,27,1.3,24,172,356,0.76,1,0,27,0.06,0.06,0.6,29,0,2.3,0.0,UNKNOWN
15039,Vine spinach,0,299.0,72.0,84.7,3.2,5.2,1.4,3.5,1.9,233,9.5,37,389,170,0.41,0,20,1759,0.05,0.17,0.8,44,0,56.7,13.0,UNKNOWN
15040,"Fiqe (Red Sorghum, Beans and Teff Flour)",0,807.0,192.0,52.5,7.2,5.8,24.2,7.4,2.9,170,3.5,77,315,495,1.4,4,34,584,0.15,0.12,1.4,62,0,24,13.0,UNKNOWN
15041,"Qanchibelo (Beef, Maize & Wheat Flour)",0,560.0,133.0,68.6,9.6,3.1,15.7,1.7,1.3,62,5.9,24,169,225,1.97,8,18,270,0.14,0.18,2.4,13,0.56,19.3,23.0,UNKNOWN
15042,"Qita ""Maize & wheat flour pancake""",0,1020.0,241.0,44.3,5.1,5.6,41.2,2.8,0.9,24,2.8,28,105,158,1.81,0,61,10,0.35,0.23,2.4,28,0.15,0.2,8.0,UNKNOWN
15043,"Gurdo, Marqa (Ugali in Sour Milk)",0,1020.0,242.0,46.9,6.6,9.6,29.7,5.1,2,103,2.2,78,264,268,1.36,9,63,24,0.1,0.2,1.3,31,0.15,0.4,24.0,UNKNOWN
15044,Green Gram Stew,0,454.0,109.0,74.4,6.3,4.2,9.3,4,1.7,33,1.6,43,184,243,0.57,5,0,46,0.08,0.04,0.4,71,0,2.1,0.0,UNKNOWN
15045,Bean Stew,0,263.0,63.0,83.1,3.5,1.4,7.2,3.7,1.1,20,1,17,125,165,0.44,1,0,50,0.04,0.03,0.3,24,0,1.5,0.0,UNKNOWN
15046,Lentil Stew,0,455.0,108.0,72.8,7.1,3,11.1,4.5,1.6,26,2,28,183,275,0.93,8,0,40,0.08,0.05,0.6,22,0,4.3,0.0,UNKNOWN
15047,Camel Meat (Nyirinyiri),0,2170.0,521.0,8.5,34.6,33.6,20,0,3.3,7,6.9,21,407,346,3.62,17,0,15,0.04,0.31,8.3,12,2.31,0,99.0,UNKNOWN
15048,Mbuboyi (Blood Cooked in Fresh Milk),0,410.0,97.0,76.2,11.5,2,8.3,0,2,57,13.9,8,199,361,1.08,17,65,0,0.05,0.17,0.2,0,0,0,136.0,UNKNOWN
15049,Ashir,0,529.0,125.0,68.2,2.7,0.9,25.8,1.2,1.2,18,0.2,9,39,128,0.21,1,5,2,0.02,0.03,0.1,3,0.06,0,2.0,UNKNOWN
15051,"Ugali (Cassava, finger millet & sorghum flour)",0,613.0,145.0,61.3,2,0.6,30.7,4.3,1.1,69,1.7,40,236,11,0.53,4,0,4,0.05,0.04,0.9,18,0,0.8,0.0,UNKNOWN
15052,Yam Stew,0,394.0,94.0,76.7,1.5,2.4,15.3,2.5,1.6,13,0.7,14,279,347,0.21,0,0,404,0.06,0.02,0.4,15,0,5.2,0.0,UNKNOWN
15053,Githeri (stewed Maize & Beans),0,661.0,157.0,60.4,6.7,4.2,19.7,7.2,1.8,39,2.2,41,281,233,1.01,2,0,2,0.1,0.06,0.8,52,0,0.5,0.0,UNKNOWN
15054,"Mukimo (Maize, Beans, Potatoes & Pumpkin Leaves)",0,498.0,118.0,67.1,5,0.7,20.5,4.8,1.9,38,2,36,436,266,0.74,2,0,52,0.08,0.05,0.9,48,0,2.7,0.0,UNKNOWN
15055,Githeri (Fresh Maize & Beans),0,773.0,185.0,55.3,6.9,7.2,17.8,10.5,2.2,41,2.2,43,308,335,1.32,3,0,27,0.12,0.08,1,57,0,0.8,0.0,UNKNOWN
15056,Matoke (Stewed Green Bananas & Meat),0,494.0,118.0,72.9,6,4.1,13.3,1.8,1.9,16,3.9,22,380,381,1.12,5,2,208,0.05,0.08,1.4,22,0.34,9.8,14.0,UNKNOWN
15057,"Mukimo (Fresh Maize, Potato & Pumpkin Leaves)",0,457.0,109.0,68.8,3,1,18.5,6.8,1.9,44,1.6,35,404,336,0.93,2,0,163,0.09,0.06,1.2,36,0,3.7,0.0,UNKNOWN
15058,Stewed Potatoes & Arrowroots,0,380.0,90.0,78,1.9,2.1,15,1.8,1.2,8,0.9,17,401,173,0.44,1,0,40,0.08,0.05,1,12,0,7.1,0.0,UNKNOWN
15059,"Mukimo wa Njahi (Black Beans, Green Bananas & Potatoes)",0,693.0,164.0,53.7,9.5,0.6,26.5,7.2,2.4,31,3.2,65,606,273,1.06,4,0,2,0.2,0.08,1.2,19,0,4.2,0.0,UNKNOWN
15060,Githeri (Fresh beans and Maize),0,751.0,180.0,57,7.8,7.6,15.1,10.4,2.2,17,1.7,24,319,433,1.21,3,0,76,0.13,0.09,1.4,54,0,9.2,0.0,UNKNOWN
15061,Mashed Potato and Bananas,0,750.0,179.0,62.1,2.3,8.5,22.1,2.6,2.4,12,1.4,23,551,544,0.36,1,0,49,0.06,0.04,0.9,35,0,12.6,0.0,UNKNOWN
15062,Mukimo wa Njahi (Raw & Ripe Bananas),0,636.0,151.0,57.7,6.4,0.6,26.6,6.5,2.2,24,2.2,54,437,229,0.79,3,0,12,0.15,0.07,0.8,14,0,9.8,0.0,UNKNOWN
15063,Groundnut Sauce,0,1240.0,298.0,50.2,10.6,23.4,9.6,3.5,2.7,132,2.3,101,366,492,1.2,7,28,2,0.28,0.21,5,27,0.17,0,9.0,UNKNOWN
15064,Vimumunya vya Chumvi (Pumpkin & Coconut Milk),0,297.0,72.0,85.8,1.3,4.9,4.6,1.9,1.5,16,0.3,13,183,325,0.25,1,0,1060,0.05,0.05,0.6,22,0,5.5,0.0,UNKNOWN
15065,Vinolo (Banana and Maize Flour Ugali),0,524.0,124.0,68.4,2.2,0.9,25.5,2.5,0.6,9,1.2,22,147,9,1.16,0,16,1,0.12,0.08,0.9,8,0,6.2,0.0,UNKNOWN
15067,Vimumunya vya Sukari (Sweetened Pumpkin & Coconut Milk),0,390.0,93.0,79,1.1,3,14.5,1.8,0.6,14,0.3,11,155,15,0.21,1,0,973,0.05,0.04,0.5,19,0,5,0.0,UNKNOWN
15068,Wukunu (sweet potatoes &dehulled black beans,0,396.0,94.0,73,4.1,0.6,15.8,4.6,1.9,21,1.5,33,288,229,0.41,1,0,8,0.1,0.04,0.7,9,0,12.6,0.0,UNKNOWN
15069,Mushenye (Green Maize and Sweet Potatoes),0,641.0,153.0,60.4,7.1,4.1,17.6,8.6,2.1,44,2.3,51,340,242,1.07,3,0,16,0.15,0.07,1.6,50,0,5.9,0.0,UNKNOWN
15070,Ingokho (Stewed Chicken),0,883.0,211.0,59.7,18.3,12.3,6.4,1.1,2.3,21,2.7,23,210,482,1.01,16,53,125,0.11,0.13,5.1,14,0.38,18.4,93.0,UNKNOWN
15071,Malesele (Cow Blood with Sour Milk) (Check),0,1400.0,335.0,37.5,20,21.2,15.4,1,4.9,85,24.8,19,831,1070,1.85,29,106,0,0.1,0.25,0.7,0,0,0,250.0,UNKNOWN
15072,Tsiswa (Termites),0,2140.0,515.0,10.5,31.6,38.8,7.3,5.1,6.8,137,29.8,13,412,2280,0.41,5,94,10,0.05,3.15,2.9,4,0.25,1.3,236.0,UNKNOWN
15073,Ingokho (Fried Chicken),0,2220.0,532.0,6.8,44.6,35.3,9.1,0,4.3,31,5.6,38,410,932,2.13,39,134,0,0.18,0.25,12.3,13,0.97,2.3,0.0,UNKNOWN
15074,Boiled Rice,0,584.0,138.0,67.1,2.7,2,27.2,0.2,0.7,9,0.3,9,21,216,0.46,0,0,0,0.02,0.04,0.4,3,0,0,0.0,UNKNOWN
15075,Onion Fried Rice (Wali wa Yasmin),0,779.0,185.0,58.9,3.1,5.1,31.2,0.6,1,13,0.5,12,46,275,0.53,1,0,1,0.02,0.05,0.5,4,0,0.9,0.0,UNKNOWN
15076,Stir-fried Spinach,0,307.0,74.0,84.4,2.8,5.4,2,3.3,2.1,99,3.7,66,299,870,0.62,1,0,1701,0.02,0.08,0.5,70,0,16.9,0.0,UNKNOWN
15077,Thabai / Thaa (Stinging Nettle),0,143.0,34.0,92.3,1.2,2.4,1.9,0.6,1.8,132,1.4,28,113,312,0.14,1,0,4,0.01,0.06,0.2,62,0,1,4.0,UNKNOWN
15078,Stewed Cowpea Leaves (Rhikhuvi),0,630.0,152.0,74.1,3.2,13.3,3.5,3.2,2.8,146,1.3,23,202,660,0.53,1,12,239,0.19,0.22,0.7,31,0.15,12.6,8.0,UNKNOWN
15079,Stewed Kunde & Mrenda (Cowpeas Leaves and Jute Mallow),0,238.0,57.0,83.5,3.7,2,4.4,3.3,3.1,158,2.4,23,244,761,0.64,2,21,757,0.1,0.29,0.4,38,0.28,13.1,0.0,UNKNOWN
15080,Stewed Mushrooms in Peanut Butter (Obwoba),0,487.0,117.0,73.3,4.9,6.3,8.3,3.8,3.4,38,1.4,47,408,822,0.54,15,0,69,0.17,0.35,2.2,27,0,6.7,5.0,UNKNOWN
15081,Chai ya Maziwa (Mixed Tea),0,153.0,36.0,92.1,1.1,1.2,5.4,0,0.3,42,0,5,45,15,0.21,1,13,6,0,0,0,1,0.17,0,307.0,UNKNOWN
15082,Stewed Dried Fish,0,1380.0,330.0,42.7,25.7,23.2,3.9,1.4,3,189,2.1,57,403,572,1.02,29,57,124,0.05,0.03,3.3,19,1.52,10.4,0.0,UNKNOWN
15083,Kimanga (Smoked Green Bananas and Kidney Beans),0,614.0,146.0,57.7,6.5,0.9,24.1,7.7,3.1,46,2,43,401,485,0.89,2,0,20,0.1,0.09,0.9,48,0,0.8,0.0,UNKNOWN
15084,Mashed Cassava and Pigeon Peas,0,823.0,194.0,46.8,4.8,0.6,39.6,5.8,2.4,94,1.6,44,469,303,0.85,4,0,49,0.13,0.07,0.8,52,0,1.5,0.0,UNKNOWN
15085,Ndoto (Red Kidney Beans & Red Sorghum),0,806.0,193.0,56.4,5.7,7.9,21.3,7,1.9,25,1.8,53,211,270,0.89,6,0,3,0.08,0.05,1,35,0,0.4,0.0,UNKNOWN
15086,Muthokoi (Dehusked Maize and Beans),0,677.0,161.0,62.7,5,5.9,19.8,4.6,2,27,1.3,25,185,325,0.59,1,0,2,0.07,0.04,0.4,31,0,0.4,55.0,UNKNOWN
15087,Beef Stew,0,756.0,181.0,65.7,17.7,10.4,3.8,0.8,1.7,12,11.2,27,264,315,3.48,18,7,89,0.01,0.2,3.3,7,1.16,7.7,162.0,UNKNOWN
15088,"Munono (Cow blood, beef, cow fat)",0,2270.0,549.0,23.9,19.5,50.3,4.6,0,1.8,10,16.6,19,245,286,3.19,23,34,-,0.03,0.18,2.6,-,-,-,55.0,UNKNOWN
15089,Fresh blood and Fresh milk,0,340.0,81.0,82.5,6.1,3.1,7,0,1.2,101,4.7,11,161,148,0.79,8,49,0,0.02,0.23,0.1,0,0,0,0.0,UNKNOWN
15090,Kimanga (Mashed Sweet Potato & Black Beans),0,472.0,112.0,68,5.4,0.5,18.9,5.2,2.1,32,1.6,38,388,276,0.63,2,0,49,0.12,0.05,0.8,9,0,7.8,0.0,UNKNOWN
15091,Kitojo (Sweet Potato Leaves),0,596.0,144.0,74.6,3.9,12.7,1.4,4.6,2.9,97,0.9,51,500,648,0.26,1,0,1653,0.07,0.26,0.9,2,0,8.1,0.0,UNKNOWN
15092,Pigeon Peas Stew,0,494.0,118.0,70.9,5.7,4.4,11,6.1,1.9,47,1.4,33,260,281,0.74,4,0,93,0.13,0.03,0.5,47,0,2.9,0.0,UNKNOWN
15093,Nchenga/ Nzenga (Crushed Maize),0,542.0,129.0,69.5,2.2,3.9,20.3,1.8,2.2,13,0.3,11,85,552,0.16,0,0,1038,0.03,0.01,0.2,5,0,1.5,0.0,UNKNOWN
15094,Mseto wa Viazi (Potatoes in Rice),0,469.0,111.0,73.7,2.1,1.9,21.1,0.5,0.6,9,0.4,9,92,131,0.38,0,0,23,0.02,0.03,0.4,7,0,2.5,65.0,UNKNOWN
15095,Stewed Guinea Fowl,0,642.0,154.0,69.7,15.8,9,2,0.7,2.7,31,2,22,240,736,1.25,18,2,96,0.02,0.15,2.4,7,0.14,8.4,145.0,UNKNOWN
15096,Fried tilapia,0,1820.0,437.0,23.5,45.7,28.1,0.3,0,2.5,252,6.2,40,349,149,1.16,39,24,0,0.09,0.35,7.5,12,3.5,0,0.0,UNKNOWN
15097,Stewed Green Bananas,0,350.0,84.0,81.8,1,3.8,10.4,2.2,0.8,9,0.7,15,175,100,0.21,1,0,75,0.03,0.03,0.3,10,0,13.2,0.0,UNKNOWN
15098,Stir Fried Beef,0,1066.0,255.0,50.3,26.7,14.1,5,1,3.1,16,16.4,40,483,682,5.13,27,10,107,0.02,0.31,5.1,10,1.86,9.4,81.0,UNKNOWN
15099,Stir Fried Goat Meat,0,1600.0,383.0,30.2,32.1,23.3,10.4,1.7,2.3,33,4.1,50,465,221,5.74,43,24,214,0.2,0.33,5.4,14,2.84,18.7,154.0,UNKNOWN
15100,Finger Millet Ugali,0,505.0,120.0,65.1,2.9,0.7,21,8.9,1.4,137,4.4,61,212,3,0.67,6,0,1,0.06,0.01,1.6,26,0,0,0.0,UNKNOWN
15101,Omena Stew,0,1860.0,450.0,32.8,19.2,39.3,4.6,0.8,3.4,879,2.3,33,281,90,5.28,7,41,171,0.11,0.17,5.4,22,16.78,10.9,305.0,UNKNOWN
15102,Aluru (Stewed Quails),0,809.0,195.0,65.9,11.3,14.2,5.2,0.6,2.9,90,1.6,23,302,761,1.24,9,44,80,0.06,0.36,2.7,9,0.61,7.9,49.0,UNKNOWN
15103,Mashed Potatoes,0,449.0,106.0,71,2.5,0.2,22.8,1.7,1.8,10,1.4,20,650,330,0.32,1,0,0,0.06,0.03,1.1,42,0,6,0.0,UNKNOWN
15104,Mashed Bananas,0,344.0,81.0,76.9,1.2,0.3,16.9,3,1.7,8,0.6,20,245,348,0.19,1,0,2,0.04,0.03,0.2,11,0,13.7,0.0,UNKNOWN
15105,Enriched Mashed Potatoes,0,591.0,141.0,70.4,2,6.2,18.6,1.4,1.4,10,1.1,16,529,209,0.26,1,48,38,0.05,0.03,0.9,34,0,4.9,2.0,UNKNOWN
15106,Enriched Mashed Bananas,0,568.0,136.0,72.9,0.1,7.8,14.3,2.6,1.5,8,0.5,17,207,276,0.16,1,59,48,0.03,0.03,0.2,9,0.01,11.6,2.0,UNKNOWN
15107,Stewed Nile Perch,0,522.0,125.0,74,14.3,6.3,2.5,0.5,2.4,105,1,26,203,596,0.51,16,10,68,0.01,0.01,1.6,9,0.86,5.2,55.0,UNKNOWN
15108,Stewed Goat Meat,0,925.0,222.0,59.4,17.1,14.6,5.2,0.8,2.9,16,2.1,25,235,783,3.04,23,13,94,0.11,0.17,2.9,8,1.52,8.2,82.0,UNKNOWN
15109,Pan Fried Sweet Potatoes,0,1040.0,248.0,51.7,3.1,13.9,25.3,4.9,1.2,44,0.8,21,325,16,0.73,1,0,9550,0.04,0.07,1.2,11,0,35.2,0.0,UNKNOWN
15110,Potato Chips,0,1370.0,326.0,32.1,4.8,13.6,44.4,3.3,1.9,17,2.7,37,1260,13,0.63,1,0,0,0.11,0.07,2.3,82,0,12,0.0,UNKNOWN
15111,Kimito (Mashed Beans & Potatoes),0,537.0,127.0,64.1,5.7,0.8,21.6,5.4,2.3,35,2.2,36,557,359,0.77,2,0,1,0.09,0.06,1,58,0,3.4,0.0,UNKNOWN
15112,Arrowroot Stew,0,383.0,91.0,77.8,1.9,2.3,14.9,1.8,1.4,11,0.9,18,431,250,0.44,1,0,570,0.09,0.05,1.1,13,0,5.3,0.0,UNKNOWN
15113,Sweet Potatoes with Peanut Butter,0,373.0,89.0,81.1,2.2,4.4,9.3,2.2,0.9,23,0.7,21,179,130,0.42,1,0,3155,0.05,0.04,1.1,10,0,17,0.0,UNKNOWN
15114,Black Bean Stew,0,261.0,62.0,83.6,3.6,1.3,7.7,2.8,1.1,17,1.2,26,175,164,0.42,2,0,30,0.07,0.03,0.4,4,0,2.6,0.0,UNKNOWN
15115,Bean Stew with Milk and Cream,0,584.0,139.0,65.2,7.2,4.5,14.3,6.7,2.2,66,1.9,34,259,273,0.96,2,19,77,0.08,0.11,0.6,47,0.12,4.4,8.0,UNKNOWN
15116,Rice with Milk,0,741.0,176.0,61.5,3.9,5.7,27.2,0.2,1.4,53,0.4,12,73,419,0.64,1,42,27,0.02,0.14,0.3,9,0.2,0,18.0,UNKNOWN
15117,Pan Fried Arrowroots,0,761.0,181.0,56.9,4.1,5.2,28.3,2.5,3.1,8,1.3,29,696,616,1.09,1,0,20,0.21,0.1,2.4,0,0,1.7,0.0,UNKNOWN
15118,Nyenyi (Mashed Pigeon Peas & Green Maize),0,524.0,125.0,66.4,4.9,2.3,17.8,6.5,2,56,1.8,41,479,273,0.89,4,12,130,0.14,0.05,1,54,0,2.9,0.0,UNKNOWN
15119,Finger Millet and Sorghum Porridge,0,311.0,74.0,82.3,2.7,2.2,9.7,2.3,0.8,93,1.1,24,130,23,0.54,4,22,10,0.02,0.14,0.4,9,0.28,0,8.0,UNKNOWN
15120,Mashed Pumpkin and Black Nightshade,0,277.0,67.0,80.8,3.8,2.4,4.9,5.1,3,91,6.7,41,456,411,0.66,1,0,1050,0.09,0.27,1.4,233,0,21.5,0.0,UNKNOWN
15121,Enriched Matoke,0,465.0,111.0,73.7,2.4,3.5,15.8,3.2,1.4,15,0.9,33,256,220,0.32,2,0,2,0.08,0.04,1,14,0,12,0.0,UNKNOWN
15122,Oatmeal,0,351.0,83.0,78.3,2.4,1.7,12.9,3.5,1.2,15,1,35,82,209,0.71,10,0,0,0.13,0.03,0.2,6,0,0,0.0,UNKNOWN
15123,Oat Porridge,0,363.0,86.0,79.3,1.9,1.6,15.3,1.4,0.5,39,0.4,18,69,14,0.45,5,11,5,0.05,0.08,0.1,3,0.14,0,4.0,UNKNOWN
